"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","abundance_A_2","abundance_B_2","abundance_A_3","abundance_B_3","log_ratios_B..vs.A.","differential_abundance_qvalue_B..vs.A."
"P61224",5,5,5,4,3,5,24.8301722299724,25.00973022459,25.3185582554668,25.12162046322,25.164165938227,25.7165224605617,0.178325574901833,1
"Q92615",3,6,5,5,5,7,23.3745140550957,23.2634203692608,23.8052502855273,23.3384630118329,23.3714747664606,23.7498352685614,-0.0665068191428328,1
"P12612",7,6,5,4,3,4,25.9192150509795,25.3729355821706,26.3549287733602,26.1936847683027,26.3739740220151,26.1158906044814,-0.321868963800033,1
"Q12789",3,2,6,4,5,5,23.1577607813147,22.8219424930825,23.2137017134423,22.6766734600584,23.3007960497333,22.9900656069888,-0.394525661453534,0.635816868019557
"Q9Y6E0",6,5,5,5,6,4,24.6184304253531,24.9171466881225,24.9418941382199,24.8628567693073,25.0410026825681,24.8060887708558,-0.00507833928516632,1
"Q96A49",5,5,4,6,4,5,23.4224513353881,23.5577719492217,23.8695282357451,23.7593132221112,24.0735764270801,24.0033103049811,-0.0150535072997672,1
"Q6NXE6",6,5,4,4,4,4,25.1443963873338,25.1121104756189,25.8241524274446,25.3314903529667,25.8242550988651,25.5940239549361,-0.251726376707265,1
"P04456",6,7,7,5,3,6,28.0114990743919,27.2569790191061,28.2840152487364,27.096232579995,28.208005084196,27.3011460252484,-0.949720594324932,0.0641347676904687
"P27476",6,4,7,2,NA,1,24.8736271579162,23.9164332175953,25.2099044288425,23.5723427582158,25.1194268777906,24.0906437223355,-1.20784625546757,0.0522744348869269
"P19926",3,2,2,7,6,6,22.4803022106535,23.8398942210718,23.1468360402137,24.0044181695194,23.0378135243694,24.2951013263907,1.15815398058177,0.0512153919941178
"Q92785",6,3,4,3,3,3,23.8331491355583,23.4773118703296,24.3861439126296,23.4543517617164,23.8244316727334,23.8275150241554,-0.4281820215733,1
"Q9NYL9",4,7,4,5,7,6,24.6029020286934,24.2584222632698,24.7310378488159,24.370691131188,24.7128630190952,24.6953726351845,-0.2407722889874,1
"Q13610",4,5,4,5,3,3,23.9873642959915,24.1896734700998,24.8020092441855,23.9188424968706,24.9465379482898,24.9285897573222,-0.232935254724733,1
"Q9NVE7",1,1,3,3,6,5,23.0975780777616,23.3502402349012,23.4487427033083,23.5270074216698,23.6876795991059,23.6768235450438,0.106690273813,1
"P61106",5,5,7,6,6,8,25.2240292095656,24.8474847468685,25.5623135887048,25.3452747486821,25.8487624657064,25.412707317357,-0.343212817023067,1
"O00422",3,7,6,4,4,5,25.2089227062163,24.9965608946893,25.6369348819078,25.3819462057408,25.6207820603087,25.6021376947333,-0.161998284423132,1
"P04632",3,3,5,6,5,6,24.8516556466021,24.0878967388067,24.5837669553771,24.539149697848,24.8611009189998,24.8755605758916,-0.264638836144234,1
"P46783",7,6,4,6,7,7,26.5601660446806,26.6522968488441,26.8549456909193,26.676779758421,26.9337751061614,26.9855158183271,-0.0114314720563667,1
"P61353",5,5,7,5,6,8,25.5710093640736,25.2563293542713,26.3211152823328,26.043656802916,27.0223325905516,27.0800504392561,-0.178140213504866,1
"P41567",5,5,4,4,5,6,25.5405077669539,25.5881316386696,25.6890520816353,25.4648838473498,25.7480685431735,25.8467626516398,-0.0259500847011663,1
"Q9NQW7",5,4,4,5,6,6,22.9153876083821,23.2940519241004,23.4909593046794,23.0641738708061,23.5897175434594,23.5198675289449,-0.0393237108898331,1
"O95810",5,5,7,4,4,6,23.9045239169343,23.715460795251,24.4155098153022,23.9549412134643,24.3933873149531,24.3944781336122,-0.2161803016207,1
"P48589",9,8,7,6,5,4,27.4590922413182,26.3711284130653,28.068437331577,26.7361175048679,27.965736381883,26.940185698701,-1.148611446048,0.0641347676904687
"Q9BY77",5,6,6,6,7,6,23.4419835528997,23.7662559220195,23.8924107047637,23.5638779708523,24.104390317404,23.8268229061042,-0.0939425920304669,1
"P49721",3,3,7,8,6,6,25.6095116405258,25.6125020605005,25.8699789564955,25.7378725175295,25.9288596218927,25.5883596268627,-0.156538671340433,1
"Q8WW33",7,7,5,7,6,5,25.4088766284895,25.3612931165095,25.7136827986343,25.5969859005392,25.4794487243193,26.16619450319,0.174155122931866,1
"O00203",5,6,5,7,6,4,24.3836547276644,24.424753716018,24.7718899941569,24.345984223211,25.0369685731315,24.5943954563673,-0.275793299785499,1
"P25349",6,6,5,5,5,1,25.0135658162684,23.8437360182798,25.0010803343832,23.5976751204286,24.9516361810643,24.3771346553374,-1.0492455125567,0.0754281157911562
"Q03161",8,9,6,3,4,4,24.9311315468787,23.7483344475557,25.1887542319574,23.9534708272377,25.5672391588262,24.3246386077713,-1.22022701836587,0.0565415321125402
"Q12449",4,3,6,6,3,4,24.5647063282188,23.4998410221514,25.1625268627279,24.1793905343749,25.1318506821554,24.3194000752655,-0.953484080436767,0.183735292707308
"O15247",6,4,6,3,6,6,23.6660385603554,23.8621920004345,24.0177120144448,23.8996896499112,24.237505830626,24.292027243078,0.0442174959991668,1
"Q9BV38",4,4,7,4,4,6,24.0730074096194,23.543913754314,24.8468450803569,24.1737195241181,24.7120613561722,24.6530629613133,-0.420405868801033,1
"O15164",4,3,3,5,3,8,23.1157379195621,23.0902626710308,23.261200105815,23.1958422587803,23.4130210990789,23.7451619030047,0.0804359027865994,1
"P38061",5,4,6,3,4,5,25.824282683886,24.7655987224906,26.4677615036832,25.8242469398142,27.09078439028,26.0382249279548,-0.918252662529866,0.532113727240136
"P06208",7,6,7,3,4,4,24.1488169700853,23.4792386357322,24.7481480022164,23.3513524285335,24.6747202866542,23.746511040851,-0.998194384613066,0.0839661377044146
"Q8IXT5",5,6,5,7,7,4,23.6768362396884,23.9391891904129,24.1212364390616,24.042943816614,24.4123133465172,24.1809307747989,-0.0157740811471344,1
"O43314",3,4,3,NA,4,5,23.4461477473595,23.1453183495974,23.5996480851779,23.2734836028439,23.7221594250018,23.6475749136216,-0.233859463825433,1
"Q12109",5,6,7,NA,1,6,24.7579863819305,24.2213382740377,25.2452055213282,24.3752241496089,25.3061612870392,24.7115768678399,-0.6670712996038,0.413956067077999
"P06959",1,NA,NA,5,7,7,22.72684802655,23.2062861545465,22.4407276389915,24.2395428837512,22.3644179001127,23.6959773621324,1.2032709449253,0.0715270312491385
"P15374",5,6,6,5,6,6,24.1766951446397,24.2698968487785,24.5630669481982,24.3060865894757,24.5126991166871,24.7065266868425,0.0100163051905682,1
"Q9HCN8",4,5,3,6,4,4,24.2383557541898,24.3559387278362,24.7647964888997,24.5380446731485,24.6463716014968,24.9212002619453,0.0552199394479006,1
"Q06625",8,5,6,1,NA,NA,23.0375833149891,23.5001079610373,23.6971051190548,22.7543904758726,23.7263625541813,22.9575421614218,-0.416336796631166,1
"Q9Y6C9",6,7,4,7,6,5,24.7899389400667,24.9784798741592,25.8146476868231,24.809319394807,25.1342494157323,26.0888209052593,0.0459280438678,1
"Q69YN4",4,2,5,6,7,7,23.6485661560632,23.0790244148708,23.9079612603125,23.9052386167099,23.3524428860545,24.6990938157805,0.258128848310334,1
"Q9BXY0",3,3,6,3,5,5,23.9480777257973,23.8882779121697,24.6862309935047,24.6364429677732,25.4428315248675,24.9306915950914,-0.207242589711735,1
"Q9Y4C2",3,6,4,6,5,2,23.3860603465475,23.1363636415883,23.7792043561783,23.2429994610431,23.9007306661355,23.3045014497416,-0.460710272162766,0.685026522173941
"Q9BTD8",3,3,4,3,3,3,23.5622498786033,23.8115766622286,23.8657032581845,23.4490329975392,23.8916750669204,23.6308486715724,-0.142723290789333,1
"P08237",5,6,8,3,5,7,23.7062610798947,23.7112446462498,24.1555012241126,23.9183665682327,24.1642943994019,24.0863939677644,-0.1033505070541,1
"P15927",5,7,5,7,4,4,25.604964659831,25.5775231038636,25.8595044549147,25.5850478015942,25.4252987687899,25.739712738794,0.00417192023873388,1
"Q96QC0",6,6,4,4,6,6,23.9641451764826,24.0634837920343,23.9116841037502,23.8290520056092,24.2591669837233,24.1786370438594,-0.0212744741510669,1
"O95453",5,4,5,5,4,6,25.8930942021809,26.4670098113416,26.3727022220034,26.0731318247353,26.3765969271999,26.3835969877868,0.0937817574931662,1
"P38911",4,7,5,4,3,4,23.8404888587568,23.2318397781215,24.6240167470469,23.0779914688625,24.7504505150382,23.7468677284244,-1.05275238181117,0.14993381770954
"Q49A26",5,1,2,3,5,5,24.788107442327,24.4494801681808,25.1894290105296,24.4434818473728,24.7966070515767,24.4945196788854,-0.462220603331434,0.630794575675285
"P0A9C5",NA,1,1,3,5,6,23.9154797939194,24.2457868239295,24.069069142104,24.6353998470592,24.4193475183871,25.0003659326686,0.492552049748935,0.412365035109298
"P31383",6,7,4,2,5,4,23.660729969943,22.977217899217,24.0563062921561,22.8825552714105,24.1688450048753,23.3208462624638,-0.901753944627701,0.110782813763805
"Q8NFW8",4,6,4,6,7,5,23.9821501047158,23.8243596083412,24.0750318678865,24.1854666434581,24.0990405078603,24.3024513674434,0.0520183795933669,1
"P22570",4,4,7,5,6,7,24.0976497638328,23.8854101192708,24.4699805847401,24.39525994225,25.0727909246306,24.7607660297535,-0.199661727309731,1
"O76070",4,5,5,4,5,6,24.7206927633588,24.7427899837983,25.3218154074537,25.1379326660749,25.2568409916043,25.2699290847808,-0.0495658092542672,1
"Cont_P41361",5,5,7,6,5,7,22.9821408761279,23.5132444767385,23.5303639461832,23.771214094668,24.2847118652888,24.153006899251,0.2134162610192,1
"Q9Y3T9",6,7,7,6,3,8,24.2131039229102,24.5048303808171,26.3452719057512,24.3278490544367,25.0372737980548,24.8421133041218,-0.640285629113534,1
"Q8NCA5",6,5,7,4,4,7,25.1869569038419,25.016415556011,25.7051940488404,25.1571706601476,24.2977648701447,23.9847923620864,-0.343845748194,1
"Q9ULH0",2,1,5,4,2,3,22.8263039875534,22.9055227081907,23.2073069136019,23.6539485760039,24.4287586022329,23.895664212997,-0.00241133539886699,1
"P51401",6,6,6,6,6,6,27.2538845527588,26.3994563057803,27.6271553425287,26.3030016959328,27.5295860422865,26.5209721764429,-1.06239858647267,0.0559227292956589
"P32836",9,6,6,5,5,6,29.1170851790174,28.7240402970052,29.4769664176146,29.0328737288153,29.4616503015666,29.2798977410843,-0.3396300437646,1
"Q9Y3A5",6,5,6,7,7,6,25.2182877004575,25.1652275098611,25.7473806709279,25.437340497205,25.6658610074942,25.769612998095,-0.0864494579061663,1
"Q9UBB6",4,2,1,5,3,6,23.1621056207773,23.0363639667722,23.4616135845904,23.2648742204979,23.5364811802126,23.4999966918329,-0.119655168825766,1
"Q14807",4,5,5,3,2,3,22.7000708343461,22.586616369449,23.069382075261,22.9244422984888,22.9108061149209,23.0344866646829,-0.0449045639691003,1
"P53852",4,4,7,3,3,3,24.0202934711462,22.8172206301996,23.129353459319,23.7122761422425,24.5822743167439,23.0468222626743,-0.718534070697565,1
"P53602",4,5,5,5,5,4,22.9358178049704,23.4661845264075,23.3286857458788,23.1459647872423,23.5250523801938,23.5422223359833,0.121605239530033,1
"P78346",5,5,6,6,4,6,23.4805624352425,23.702466102111,24.1131948171623,23.7446540214392,23.8837267276106,24.2334372653426,0.067691136292467,1
"P02406",8,7,8,4,6,5,28.2049824074948,27.5840133029226,28.423564645677,27.54661472828,28.7683832429218,27.7120221957345,-0.851426689718833,0.0894008616608071
"Q6YN16",4,2,5,4,5,4,24.0661645938955,24.9131544819936,24.5380465682687,24.6008745464291,24.3570609063789,24.8778871452456,0.476881368375067,0.346459096459097
"Q6NVY1",3,6,7,2,5,8,23.7681700864366,23.7657078719212,24.1132445847339,23.9509531804904,24.4055000029147,24.4157984937511,-0.051485042640832,1
"Q9Y4R8",3,3,4,7,6,6,22.8342805567331,23.2287869903054,23.7997600639282,22.7801295194773,23.5785637623432,23.1298599770616,-0.3579426320534,1
"O14617",4,2,4,7,5,4,23.9357494768796,24.4691933992179,24.0118910996864,24.1913014399248,24.7617760192401,24.2715348380574,0.0742043604646661,1
"P15873",7,4,4,5,5,2,24.4445975027949,23.7120380490156,24.6866900897022,23.6451138390028,24.8119179162903,23.8268269783578,-0.919742214137067,0.071511753918279
"P0AG55",1,1,1,6,5,8,23.7388199227704,24.9394098193229,24.2847940305887,25.4561603674375,25.1221372878372,26.2772734928893,1.17569747948447,0.165932621046594
"P48415",6,7,5,NA,NA,NA,23.0433978186807,23.8820815887504,24.9003638113727,24.5591249822799,25.0040306251725,24.8683970021578,0.120603772654067,1
"P47117",5,6,6,2,4,4,24.1928779236604,24.0362192327691,24.3205550201337,24.4086955216134,25.1335781095453,25.0589879049525,-0.047702798001468,1
"Q9BYG3",6,5,7,3,6,6,23.7948430885609,23.8924977924984,24.0147243988536,23.9312077602812,24.2301664781,24.2115777666095,-0.00148354870846508,1
"Q12800",3,1,3,1,2,6,23.3603655465686,23.3902692121944,23.5929428554601,23.5564563547125,23.7353929190554,24.0040251370714,0.0873497942980658,1
"Q12250",5,4,5,4,3,2,23.8852966259189,22.8962275285786,24.5051449910795,23.2598474034231,24.6559344209446,23.5075201675788,-1.12759364612083,0.0823832292830206
"Q8NFH4",3,1,5,6,5,4,24.1600956135857,24.2884432631871,24.6804981728066,24.5076070270568,24.6780303277077,24.2656407975481,-0.152311008769332,1
"P43609",5,3,7,1,NA,1,23.0228010807417,22.6938208476857,23.4970134255836,22.6530967558495,23.5456156814632,22.6288870275512,-0.696541852234033,0.252966808006207
"Q04206",7,3,6,5,4,5,23.4345919617063,23.8684742476809,24.1030843066891,23.777777630819,23.9987006020293,24.050087939822,0.0533209826323997,1
"P36775",6,5,5,2,2,2,25.7060321127584,25.2219692328161,26.0781586275944,25.6402467017374,26.1098220479611,25.9523072150095,-0.359829879583633,1
"P24666",6,6,7,5,6,6,25.2823589931683,25.4153976289934,25.4785970778986,25.1415795652761,25.5576362956638,25.5560598631412,-0.0685184364400004,1
"Q96G46",2,3,4,5,3,3,22.9476497783371,22.7797643336773,23.432627531767,23.1549191371755,23.4149807868851,23.3802763555099,-0.160099423542167,1
"Q15007",7,4,5,5,5,6,23.6904812341771,23.6412662567461,24.163552328452,23.9475643519583,24.154004528479,24.2030327924705,-0.0720582299777336,1
"P07283",5,6,4,NA,3,3,24.7022972045153,23.6712489597758,24.7323691980592,23.2820891539334,24.9516566331856,24.1519674066036,-1.0936725051491,0.0779115315756291
"Q9NVZ3",6,6,6,6,6,4,23.4507267273806,23.9665256943194,23.9751412553711,23.8000564170582,23.9524818566773,24.064175351307,0.150802541085201,1
"Q13769",4,4,4,6,4,2,23.358877189091,23.336416526943,23.8783185155761,23.6039319023645,23.8868309631265,23.9420943031188,-0.0805279784557662,1
"A1L429",5,5,5,5,5,5,25.8934259693187,25.6282038828622,26.2691216841179,25.9124354704237,26.2282832160213,26.2592243203143,-0.1969890652859,1
"Q9UPT8",4,4,5,3,3,5,23.9141963259801,23.9684292357318,23.8991982305759,22.6396233406525,24.1727801438395,22.8969058955419,-0.827072076156435,0.559263587769451
"P53981",4,6,8,3,3,3,24.8978087197551,24.5247258239675,25.3867141383663,24.8429635294459,25.492894216936,25.2255062196082,-0.394740500678601,1
"Q08641",5,6,3,2,2,NA,22.5625243826967,21.908585944238,23.0417167956762,22.1896763352039,23.110143793696,22.2078777766504,-0.802748305325536,0.170885792729134
"P84095",4,4,5,4,5,4,23.3407662732237,23.9959327298429,24.6272824991658,24.5718257702101,24.5162367302333,23.65680453055,-0.0865741573399331,1
"P17480",7,5,5,5,6,5,23.8035682057288,23.9593114713327,24.28566650112,24.1074552757536,24.4210400877394,24.5627598299555,0.0397505941511997,1
"Q01662",7,5,4,2,4,3,23.9374340789884,23.8012995476661,24.1354835342576,23.3671812963103,24.32933005653,23.3058032043339,-0.642654540488567,0.397949755181777
"Q16795",2,5,4,5,4,5,23.5700514018183,23.5857452680104,23.8239364730712,23.7475956918464,24.0184588016167,23.9739527954843,-0.0350509737217,1
"P31483",5,4,6,6,5,4,23.9018313153676,24.0894986499766,24.3940302045867,23.9510078039693,23.8420127593042,23.924863777588,-0.0575013492415314,1
"Q00403",3,3,6,2,2,5,23.1116661326472,23.3789810066072,23.3201598555745,23.1648058284954,23.7690971029016,23.8753294937697,0.0727310792496674,1
"Q9ULX3",4,7,7,7,6,6,24.8029989605424,24.7135294728626,25.1564363339358,24.5517921491336,25.4191169161824,25.2211938433066,-0.297345581785933,1
"Q9H773",8,7,9,6,6,7,24.9387293487321,25.1645667851967,25.38614207028,25.2372643831896,25.4316898971872,25.4674983377505,0.0375893966458338,1
"Q9H3P7",4,5,4,4,4,6,23.3070594414347,23.2869580078887,23.5077389999033,23.4060693798878,23.1735522527322,23.6121150525939,0.105597248766734,1
"Q9NZB2",5,3,2,4,6,5,22.5056053908961,22.540295978124,26.369820827898,25.9651678552224,26.3426724777175,26.3737633941288,-0.112957156345466,1
"Q9BXK5",1,4,3,5,5,2,22.4778326112051,23.2526768362646,23.2740116665927,22.9064563084526,23.3521023076638,23.3719502187761,0.142378926010569,1
"O60701",5,6,3,5,6,3,22.9247428369184,23.4835852905721,23.5604611207324,22.9741380562315,23.3652029465281,23.2562259682507,-0.0454858630415333,1
"P06454",4,3,4,4,5,4,27.9490012138833,27.8656875909467,28.4666348761193,28.1746904434253,28.2913938768332,28.362374884981,-0.101425682494268,1
"Q9UNH7",3,3,3,3,2,7,24.1176055328301,24.2378469977147,24.7771149219121,24.6168674895909,24.812860330059,24.8285574211728,-0.00810295877426744,1
"Q9BVI4",4,6,6,5,5,6,23.633928678563,24.1561688908183,24.1488678507121,23.7917716920274,24.3016930845111,24.1533256527687,0.00559220727606657,1
"Q16629",5,5,6,7,6,6,29.1518293289088,28.2257837628314,29.3449327445096,28.390446217876,29.3669053948037,27.7153724973574,-1.1773549967191,0.0420963136198593
"P07260",6,7,7,2,5,3,25.7354842352557,25.0997441243948,25.8887346105539,25.4440641185477,26.247445591884,25.5561175307814,-0.590579554656567,0.460465545133737
"P37685",2,2,1,5,6,7,23.2892676509638,25.004204347083,24.4057326619702,24.9422137979924,23.0630561527202,25.0686872684295,1.41901631595023,0.0551332262540239
"O00139",6,3,6,8,6,8,23.6200950660399,24.2364727941653,24.3996856393492,23.9798910838792,24.3336178044579,24.4994174669547,0.120794278384066,1
"P12758",NA,1,NA,4,4,5,21.5733952492819,23.3643015358588,22.3668896578928,23.6570454801571,22.2970374350633,23.9038198013915,1.56261482505647,0.0330354535723747
"P32790",7,6,4,1,1,4,26.1116825273875,24.937182340367,26.3826530481943,25.1065292355074,26.3236530811037,25.2465407031529,-1.17591212588607,0.0472346918559136
"O43159",NA,4,3,6,3,5,24.1407561426492,23.7517131109232,24.8518565332689,24.3564726573168,24.7552618916605,24.5593253885838,-0.360121136918266,1
"O75934",5,5,6,4,1,4,23.6612357502571,23.59529743868,23.989196459693,23.6828615307635,26.001007810209,24.0174653216087,-0.7852719097023,1
"P51178",4,3,5,5,5,5,22.8756860853132,22.9762573181283,23.4154853155885,23.1439805571255,23.5131289137785,23.1782069525181,-0.1686184956361,1
"Q03154",3,5,4,3,2,4,24.2899237555253,24.4395349275743,25.4270176342522,24.5345416743445,24.8582766326634,24.6309343007465,-0.323402373258534,1
"Q9UKL0",3,4,5,6,4,6,24.1377552531184,24.3506558400931,24.2699454877798,24.1637717350514,24.4797821139253,24.2930817680884,-0.0266578371968661,1
"Q12746",4,6,5,4,5,4,24.1752379549141,23.7348190648645,24.5637405631635,24.024239124805,24.6891792316489,23.5417446500033,-0.709118303351233,0.297473161928559
"Q04894",6,3,3,2,1,2,27.0674570103573,26.0172262339626,26.8217586087301,25.6456232539055,27.1740826665091,25.9478271244686,-1.1508738910866,0.0531322978535179
"Q96B26",7,5,5,6,5,3,24.2544417526474,24.3614326155741,24.5714808157017,24.5544505563613,24.8004419801317,24.8451467865776,0.0448884700107328,1
"P49720",5,5,4,8,4,6,24.8099076365909,24.9281371894661,25.0940451379421,24.5510057615891,24.9848782192664,24.965870752196,-0.1479390968494,1
"P0A8N3",NA,NA,1,2,3,8,21.8472040015576,23.1886520749886,22.9499146741602,23.5758407723625,22.8435013151398,23.9896522751702,1.03784171055457,0.121818689794348
"P28072",4,6,3,5,7,7,25.5954752406304,25.4220007129965,25.961901204294,25.6732476028291,25.9063038090744,25.94402514804,-0.1414689300444,1
"P32457",4,4,6,2,3,3,23.2644967208933,21.8022274207419,23.821521762285,22.7267540836094,23.7557456823481,23.0089759987708,-1.1012688874681,0.17679986711968
"Q5SY16",5,6,4,6,3,7,23.2462739396164,23.481459609733,23.8428215244044,23.6777084599955,23.9340088967814,23.9115380989048,0.0158672692770333,1
"Q96TA1",2,4,5,3,5,4,22.9341010702705,22.9670580558401,23.4884173047939,23.2390622329129,23.8451411382098,23.5815898801558,-0.159983114788467,1
"P08754",5,3,5,4,7,6,23.943251599644,24.0266821525053,24.860947526002,24.573252618883,24.9821947667644,24.889245577184,-0.0990711812793682,1
"P12945",4,6,5,1,2,2,23.6457715474694,23.0389246810567,23.8416751921485,23.0016098909421,23.9900788545102,23.3960996169586,-0.680297135056901,0.267769847708571
"P82979",5,5,4,3,5,4,25.7787572401139,25.6154733853926,26.177079139713,25.9064891551857,26.1751363595518,26.0521884186316,-0.185607260056267,1
"Q9BQ04",6,7,5,6,7,7,24.9168190565657,25.0503116782517,25.1525211325581,25.1881721271252,25.2168965059756,25.567428576405,0.173225228894166,1
"P0A6B7",2,NA,2,5,6,5,22.1770913090428,24.0727672139534,22.9245922584103,24.2868827322832,23.3999699415002,24.4908934656611,1.44962996764813,0.042450102479264
"P48164",7,7,7,5,5,7,27.2312131224001,26.1633212168398,27.7159901550534,26.439145044855,27.6564650167254,26.7185732188586,-1.09420960454183,0.0641347676904687
"Q9NQT4",6,4,2,3,6,NA,24.0022876184011,23.8627979475348,23.9205027866782,24.0111989273361,24.1142619790498,24.3069138891168,0.047952793286201,1
"Q13617",4,5,6,3,3,4,24.1450055986745,24.3767731015959,24.5292519306114,24.2307801051351,23.3761825013971,23.3854864392298,-0.0191334615740667,1
"Q14376",4,4,2,4,4,5,22.6020146476067,22.949286971724,22.9700748997944,22.7528240699134,23.079262431591,23.1422173947168,0.0643254857873655,1
"P0ABB4",1,NA,1,6,5,6,22.4018513623643,23.3355612750905,22.5180470266833,23.6682916260682,23.2226195188365,24.0398170058657,0.967050666380101,0.1216593116699
"P42330",3,2,5,3,3,7,23.9709192273781,24.3004466875494,25.0778223353464,24.2198894762429,25.1156155377579,25.234283886532,-0.136579016719367,1
"Q9BV86",5,4,6,4,5,5,23.3724611187843,23.6358637830393,24.2274020689286,23.862811281941,24.3220918130812,24.2897849051866,-0.0444983435424007,1
"Q03195",2,5,6,2,3,5,24.6959781052756,23.9850501789606,25.1402579621566,24.4122665642176,25.0767790700213,24.6608812875459,-0.6182723689098,0.565764132774442
"P32419",3,4,7,3,2,3,23.0607551285762,22.6810119818873,23.3339581349767,22.4561280236213,23.5171321879544,22.7635124728336,-0.670397657721701,0.285137792900456
"P0AEM9",3,1,2,4,3,8,23.2674233702545,24.6713911870657,23.9505587447089,25.0194692445073,23.4354559881695,25.1607066948434,1.3993763410945,0.0359117731469653
"P33297",3,3,5,3,2,1,24.3450506814725,23.6822030488815,24.6243907582356,24.2016822846895,24.7618479314472,24.2077111431338,-0.546564298150166,0.619150659517633
"P17649",7,5,6,2,4,7,23.7488860658707,23.0769207701627,24.3137507847604,23.2739495096421,24.43213227763,23.5771885005335,-0.855570115974267,0.189374351784892
"P38795",6,5,6,2,2,1,23.4704861044162,23.1581404468512,23.7768321871948,23.1360595855328,23.8251078537265,23.4203599055535,-0.452622069133334,0.897349873865439
"P0AFF6",NA,NA,NA,7,2,3,23.2711201706431,23.5724881385612,23.3692498760845,23.4266951110883,21.5905821389209,24.1469304836869,0.971720515895967,0.377625285922229
"P40217",7,6,5,2,2,1,24.1725737002024,23.5625305546533,24.5298297853676,23.4707902991794,24.1900677454102,23.1998816851815,-0.886422897322001,0.0948213627484441
"Q3MHD2",4,5,6,5,4,6,23.6874480908011,23.8408598307737,24.2120885948957,24.2721187327639,24.5863588971118,24.668283942405,0.0984556410446658,1
"Q9UNF0",6,5,4,5,3,5,23.0545163843599,23.7464425631466,23.2956261617802,24.6172598398173,24.1647456878257,23.3660045137612,0.404939560919768,1
"P32319",3,6,6,1,3,3,22.6534464664096,23.3359654607854,24.1183361212798,22.7589382565466,23.5653380351533,23.2796151148567,-0.320867263551334,1
"Q9BZX2",4,4,5,5,6,7,24.3330069459145,24.8147464415196,24.7514049212085,24.5975228224213,24.747414785485,24.6461478742667,0.0755301618665326,1
"Q9P0L0",5,7,6,4,3,5,24.6917560832083,24.8730730692583,25.2005861513506,25.0726298478794,25.297996402468,25.3038543113362,0.0197395304823331,1
"P53701",4,3,3,8,5,4,24.8794049783987,24.8735510326242,25.3464151242958,25.0913023693455,24.9560410923311,25.1492433500885,-0.0225881476557994,1
"P40495",5,3,6,1,1,5,24.9871770821359,23.8345103993795,25.5100299671906,23.7832000918852,25.4946817826339,24.7667494844636,-1.2024762854107,0.0967926108333451
"P33401",7,6,4,2,2,2,25.7687861448242,24.6278709258775,25.622085901301,24.9313732512621,25.8791850771086,24.6135023998337,-1.0324368487535,0.0565415321125402
"P52434",2,3,5,4,5,7,23.8355125791191,23.9397872317735,24.8789560711344,24.5863710387436,24.9615171693595,24.9357884063069,-0.071346380929666,1
"Q99805",4,4,5,4,4,6,22.6138677959985,22.9729380797562,22.9957568015615,22.766124061112,23.5089258499972,23.3796984238174,7.00390427977501e-05,1
"P02309",5,5,6,3,7,5,26.7229409102702,25.9516519203312,27.2498608231657,26.1185769283639,27.3640900254723,26.4350672911793,-0.9438652063446,0.116621901739369
"Q13112",5,5,4,4,8,5,23.6635185820203,23.4771648529973,23.9764394861734,23.7733796023188,24.0510949046162,24.1691641024489,-0.090448138348299,1
"Q99383",4,5,5,NA,2,1,23.2927833216398,22.4963208388647,23.6611480943721,22.436809886059,23.6772831705914,22.9396322078162,-0.919483884621133,0.10213024707521
"P54709",2,2,5,5,3,6,26.2875699345599,25.6073677931332,26.6125631397627,25.5521344534811,26.7829596280694,25.6740209977824,-0.949856485998434,0.0716949281707164
"O43681",5,5,5,5,3,3,24.1208213124037,24.3546417759067,24.4892325455974,24.181139818363,24.4721470382458,24.5234590618976,-0.0076534133598661,1
"Q05016",5,8,7,1,3,6,24.6179118762018,23.4378375219832,25.1151698913798,23.672099522831,24.9642659440755,24.1325224786554,-1.1516293960625,0.0641347676904687
"P0A7V0",2,6,1,6,5,5,22.9842455544343,24.607098868275,23.444550112888,24.8138749179528,23.5161833386372,25.0589174087058,1.5116373963247,0.0250096676684495
"O14828",5,3,4,5,5,4,23.5215551535241,23.6103970146728,23.5806636446861,23.5395147749758,23.9598698433456,23.9389832396511,0.00893546258129874,1
"P0A7Z4",2,3,2,6,5,6,24.4744861452687,25.4196576735941,25.3471913684563,25.1295348954879,25.140034325683,25.8778564484714,0.488445726048467,0.563410250846377
"P00957",NA,NA,NA,4,5,6,22.168491865468,23.7387678780245,23.4037422929849,23.6881203019025,23.5202954359107,23.762620888087,0.698993157883467,0.294977928368097
"P51398",3,6,4,4,6,4,23.936842248348,24.2805227221754,24.2561667843389,24.0238879946457,24.4007717080265,24.491567867395,0.0673992811675662,1
"A2RRP1",3,2,2,3,4,5,25.2420378286318,24.5766191622816,25.369858226741,24.8674571015764,25.1552938372063,25.1021171611328,-0.406998822529436,1
"Q13619",2,4,6,3,3,7,23.9225566385456,23.2975526111956,24.781608047606,24.2514343009517,24.4439866223923,24.6427307367116,-0.318811219895,1
