"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"P22259",2,5,3,14,13,11,19.3305681630552,21.1343588067776,1.91275250631464,6.2751448516365e-19,2.3660987352347e-17
"P53890",NA,NA,5,NA,NA,NA,19.100156795733,17.9042812419584,-0.91705176414718,1.53341524704194e-08,1.6722632438913e-07
"Q8IWB7",2,1,2,1,1,NA,19.590083015193,19.4859814249435,7.00833478480629e-21,0.999999999938131,1
NA,NA,NA,NA,NA,NA,NA,19.7541961275419,18.7692164612677,-0.792526252844785,0.0511955455558845,0.127579741819394
"P40053",NA,NA,6,NA,NA,NA,20.0843110828877,19.0060088036992,-0.707676488802362,0.0078100807982739,0.025629326578636
"Q13151",6,7,6,8,8,7,22.8427446591043,22.8394943239045,0.114239432226175,0.0610828412703945,0.147442222296613
"P54725",3,5,5,3,3,4,20.7282235588014,20.5463407055977,-4.05417931014595e-21,0.999999999965037,1
"Q02880",NA,NA,NA,7,NA,3,18.8175731118471,18.9152951238378,0.327578327986991,0.182508204070956,0.363441432269708
"Q9UK76",6,5,6,7,6,6,22.420619144371,22.1376413939827,-1.47216575360075e-19,0.999999999041071,1
"P53303",7,8,5,3,5,3,20.5691385778952,19.6109837997539,-0.650048791288429,0.000129742139473124,0.000716937167260971
"Q9GZV4",NA,NA,NA,1,NA,NA,19.2763638306249,19.0450183843733,-1.34908375377027e-20,0.999999999943999,1
"O75821",12,14,16,14,15,16,22.5546830433557,22.4177358718685,0.022687739689552,0.512091391763374,0.848411508488063
NA,NA,NA,NA,NA,NA,NA,20.4895412402731,19.659745150315,-4.31728253005782e-19,0.999999999201105,1
"P05114",NA,3,3,3,NA,3,21.4101759391026,21.3818172980847,0.0446963700211308,0.512209271702138,0.848411508488063
"O76070",5,5,5,6,6,7,22.153316620795,22.051214738681,1.63122727130896e-20,0.999999999816376,1
"Q8N954",2,NA,NA,2,NA,NA,19.5264841067951,19.3921281898605,1.3584029208518e-19,0.999999999432573,1
"Q05905",7,7,8,6,4,7,21.6832767664285,20.6655326653328,-0.921312158363571,2.0004997198752e-09,2.47658430986266e-08
"P53278",16,13,12,7,4,9,21.0282541297295,20.1291160480279,-0.791470887777298,1.40054280591851e-16,4.23022588866171e-15
"Q9NTX5",NA,NA,2,4,2,NA,19.6375402954823,20.0362947310369,0.469387672397101,0.0444708420790344,0.113218132371558
"P38986",5,4,4,2,NA,3,20.6058782408519,19.6651117492157,-0.699332917556725,9.07305916576919e-07,7.46683000389764e-06
"Q12453",NA,NA,4,NA,NA,NA,18.6154010804355,18.224173398686,-0.0534741370749617,0.708177071291762,1
"P78417",13,15,15,17,15,14,24.8512424705346,24.6914787203966,4.9293404087171e-18,0.999999994676908,1
"Q7LBC6",12,14,9,8,13,8,19.7629130426646,19.808461103262,0.155370092083153,0.0360230686190963,0.0945052673322268
"O60830",NA,NA,1,1,NA,NA,21.6348114373223,22.2877130382304,0.326273007504948,0.271592593349345,0.501542148217789
"Q92609",NA,NA,5,NA,NA,4,19.2432111677655,19.405297357473,0.490978436145114,0.00666885628715632,0.0222025645587842
"Q6UX04",5,3,3,4,4,3,19.5266798898958,19.4373245898213,3.66549493805479e-21,0.999999999980094,1
"P35244",5,7,7,7,5,8,22.0554985475287,22.0880041788195,1.99641511359333e-20,0.999999999782715,1
"Q8IZL8",17,14,14,13,12,13,20.3716439806724,20.2587279457757,7.72082709823667e-08,0.999303273988319,1
"Q9BVS4",9,10,10,11,11,10,20.5618022118498,20.6514855478106,0.238386104866546,0.000662237948323767,0.00298007076745695
"P33399",5,3,4,4,NA,4,20.4288320094334,19.4952604561405,-0.711410388058447,3.88314055704223e-05,0.000237056485434673
"P35176",6,6,8,5,5,6,20.655986179236,19.7292265755535,-0.593276962678504,0.000104052708402992,0.00058336256052173
"Q9BS26",9,9,10,9,12,13,21.3838652038111,21.2422015307856,1.25733412436595e-17,0.999999994529144,1
NA,NA,NA,NA,NA,NA,NA,20.5831975053401,19.4012617990393,-1.0327477718698,0.00023625360029172,0.00121150846229594
"P22141",3,4,5,2,3,2,22.4796587803895,21.5139715544478,-0.692816955337006,5.01258833811209e-07,4.30963071871366e-06
"O15234",NA,NA,NA,NA,7,NA,19.4357361046645,19.2665495924066,-2.06163544046684e-22,0.999999999999034,1
"Q12846",NA,3,NA,NA,NA,NA,19.1102635220414,19.2519949482895,0.225798560926954,0.170584917154771,0.343252314986353
"P33570",NA,NA,NA,4,7,5,18.8423256770297,20.2549008174558,1.38500052069783,3.89490131629777e-06,2.8881344079334e-05
"Q13526",4,5,5,7,7,7,21.5718234287427,21.5880035760724,0.186437029748724,0.159289413172489,0.325634523243122
"P39013",5,7,8,3,5,5,20.8375494692207,20.027781268284,-0.610460668134289,0.000328772508074046,0.00161557802306574
"O75348",2,NA,2,2,2,2,22.3648751195049,22.1873411512283,3.10501940429524e-20,0.999999999851266,1
"P82675",NA,NA,9,7,8,4,21.817570882718,21.9024768206407,1.17738511370775e-19,0.999999999613113,1
"P28072",5,6,5,8,5,6,20.5695314924452,20.4975278270206,0.0745736543433002,0.227376506611779,0.434493231746721
"Q9Y5K5",12,12,13,12,13,14,22.3162711788118,22.1137863679215,6.17945294700906e-20,0.999999999450328,1
"Q96IZ7",NA,NA,3,NA,5,NA,21.2869147576634,21.0413742775691,-3.24004326988072e-20,0.999999999769544,1
"P33307",4,6,5,NA,NA,2,19.4541064965757,18.6280356384505,-0.570620572139667,5.64026067590237e-05,0.000332706174225775
"Q9BRD0",4,NA,3,NA,NA,2,19.8034661306366,19.6328194807108,-4.67369299506575e-20,0.999999999821574,1
"P82970",5,6,6,4,4,4,20.3995852033814,20.2751751314249,1.32035207925435e-20,0.999999999846156,1
"P05423",NA,6,2,NA,5,4,19.9790824357495,20.0196744840756,1.39826075377744e-19,0.999999999322428,1
"Q06493",NA,NA,1,NA,NA,NA,19.4057336725578,18.6465215251328,-0.576731359273142,0.0184733758924082,0.053074156137103
"P35732",6,5,4,4,5,4,21.8993294209253,20.8498910936224,-0.809081526943219,3.56053845350784e-10,4.93767940824201e-09
"Q9BW71",3,4,2,3,3,5,19.226072492224,19.420164172063,0.140135795850251,0.428265210916791,0.727735493896603
"P25738",NA,NA,NA,3,4,4,18.9370474336786,20.6653373632301,1.79085898813995,0.00659011666330124,0.0219632484289918
"O75150",8,9,12,9,12,9,20.1040847554252,19.9260211892837,-6.68172087921734e-18,0.999999995356861,1
"Q9Y3T9",14,11,11,15,9,12,21.6348932627761,21.420908495014,3.50684162710413e-19,0.999999999330498,1
"P48606",NA,7,5,4,4,3,21.4235424247652,20.1452318614102,-1.01885311222271,3.56022096523329e-06,2.67782460866112e-05
"Q01628",NA,1,2,1,1,1,20.1339905343276,20.0149035161295,6.64420562318063e-20,0.999999999792907,1
"P05091",7,11,9,10,11,10,19.8549688924178,19.9452607789726,0.183679553468348,0.0628008744427837,0.151020527161492
"P30837",9,7,6,7,6,6,21.2725745568831,21.2268387763475,9.56147367059745e-20,0.999999999300977,1
"Q9GZN8",NA,NA,3,2,3,3,20.9655860194747,21.2663622623762,0.432189922145252,0.999963305403442,1
"P20020",1,7,2,4,2,2,19.5980072472451,19.3278849503454,-2.93789941844391e-11,0.99999265405122,1
"Q9BYG3",7,5,7,3,6,7,21.3733359268877,21.3856366310146,0.196394141961692,0.0030526996545502,0.0113254175608361
"O15212",4,4,6,5,5,5,23.5010142858293,23.5503207813457,0.1858778641797,0.277049221617953,0.509498552602478
"Q2NKX8",NA,4,6,NA,NA,NA,19.7715852394869,19.4227038231969,-1.47275465864583e-19,0.999999999437498,1
"P32590",10,9,9,5,6,3,20.7482063515991,19.7822508095809,-0.88871822593709,4.86640845428234e-06,3.55821424242773e-05
"P40506",NA,3,4,NA,2,NA,19.3548889832987,18.949010062487,-0.345984237490887,0.0267358253940283,0.0728540619812454
"O15269",NA,3,3,4,3,4,20.6231568891433,20.510060101998,2.46371014972398e-11,0.99999222955158,1
"Q32P41",NA,NA,NA,NA,NA,2,19.1608141993161,19.2336107443825,6.74622295617368e-20,0.999999999646402,1
"Q9Y3U8",NA,5,3,3,4,6,23.5677654014924,23.4079001246361,2.37366099921174e-20,0.999999999783287,1
"P36010",5,6,6,5,5,5,23.0818711021919,21.925967828302,-0.968519188444952,2.08947655188352e-11,3.32988680326409e-10
NA,NA,NA,NA,NA,NA,NA,20.4746704204018,20.660403239037,4.68186884088714e-18,0.999999996350534,1
"P43597",NA,3,2,NA,NA,NA,19.7191994703975,19.0027434797983,-0.523703250771826,0.0401388628029366,0.103375490852742
"P29966",NA,NA,NA,NA,NA,1,18.2780642741996,18.6577527064822,0.32218329542156,0.239657034051789,0.453836205779891
"Q8NI22",1,3,3,1,1,2,21.4289675882001,21.3926210079203,0.1213944971483,0.212653040420765,0.411124460518563
"P34216",22,20,20,17,13,13,21.0373870755365,20.0188242380458,-0.82796821725701,8.8973133202036e-09,1.0104055225247e-07
NA,NA,NA,NA,NA,NA,NA,18.5004951794233,19.0662794574621,0.53321942980651,0.0959339063545671,0.215515072336253
"Q08245",6,5,4,3,4,4,25.3569841130333,24.1560074186533,-1.06627614637978,3.72809798202305e-06,2.78232823522523e-05
"Q96HE7",4,4,3,7,4,3,19.6962183121777,19.4770287405085,-1.34578529139368e-11,0.999994928537981,1
NA,NA,NA,NA,NA,NA,NA,18.2409318860249,18.08417718376,-0.0006768210422331,0.993448474685853,1
NA,NA,NA,NA,NA,NA,NA,22.0616212697925,22.4147311910344,0.41596426823265,0.383021932242953,0.662763505431792
"Q04636",8,NA,7,NA,NA,NA,20.5064736137843,19.3680259675176,-0.890333248744544,4.15054532455274e-05,0.00025086234294573
"P12688",7,7,7,3,2,4,20.3509021667799,19.1285571177955,-0.976574141813691,6.0775485195894e-13,1.15333478320761e-11
"Q13823",8,13,14,11,10,13,20.2256748535432,20.1234258539737,2.06407043478104e-07,0.998652677052966,1
"P25526",NA,NA,NA,5,5,3,18.5400658973255,20.6461674490372,2.13845959162323,5.78210616957391e-10,7.77551759726617e-09
"Q08641",7,7,5,NA,2,NA,20.0042424012788,18.6139519679154,-1.13625383331416,1.8727208968052e-10,2.68082552200229e-09
"Q13422",4,NA,NA,2,NA,2,20.2201550795579,20.0521127390882,-6.14911376561927e-18,0.999999997365196,1
"P09497",NA,NA,3,NA,NA,NA,21.5084401425795,21.1470908308473,-7.07343335385118e-17,0.999999985811961,1
"P32458",NA,5,5,NA,NA,3,20.5195312809983,19.2379637968147,-1.04883769099254,0.000494994874633606,0.00231976070817325
"P04844",3,3,4,4,2,3,19.6435855178302,19.7984584373614,0.275366023210127,0.0267472531246798,0.0728540619812454
"Q00055",8,8,11,7,6,9,21.1562940311525,20.076548132953,-0.79059189772866,2.03575318166159e-10,2.89981730987795e-09
"Q15031",NA,NA,NA,4,NA,NA,20.2386440568366,20.0553053424046,2.54486661227374e-19,0.999999999899554,1
"Q2V2P7",NA,NA,1,NA,NA,NA,19.1467771665512,18.1293485886587,-0.854297544300197,0.000807208585609679,0.00354128238051881
"Q7Z2T5",8,8,10,10,9,12,20.6164436584818,20.5598383957358,0.104380212690642,0.145943755869345,0.303077583732992
"Q14191",NA,NA,5,NA,5,2,19.6280846700368,19.5025496064231,0.0167310914780201,0.926034461875299,1
"P42839",NA,2,NA,NA,NA,NA,19.8085745172648,18.2722619603755,-1.46888532354153,0.000878372460162369,0.00382151638210913
"P36015",6,7,8,4,NA,5,21.8733822715497,20.6278542729261,-1.08414526948784,1.74801248500354e-11,2.84064338760153e-10
"Q8NBJ5",6,7,7,7,7,3,20.0651520655763,20.1608435941377,0.235459640816386,0.117805550047879,0.255594130252433
"Q06169",3,2,2,NA,NA,NA,19.3039485925696,18.7034255368945,-0.43062981511608,0.00393157179506579,0.0140354193599843
"Q96F86",6,5,6,7,5,8,19.8230783202232,19.7466060090742,6.78151202914872e-20,0.999999999576733,1
"P14742",12,8,12,10,11,8,21.1091949336833,20.1750563444903,-0.743322885087593,3.6600401672747e-13,7.03825724166924e-12
"P51398",5,9,7,6,8,7,21.4447211689516,21.4112833542571,0.153098959522759,0.0218574370457828,0.0614800362345787
"Q12159",7,6,7,6,5,7,22.7019531494554,21.6109933875643,-0.933377769532398,3.71720455656304e-06,2.77779185062334e-05
"A0A0B4J2D5,P0DPI2",8,9,9,8,8,9,21.4533956689977,21.3498555091261,0.0734208316085192,0.17159678586188,0.344927476528637
"Q12680",8,9,10,3,NA,NA,20.168437307716,19.0912304434433,-0.950481930440184,1.67352831914863e-07,1.56223056200136e-06
"O75116",7,7,NA,11,6,7,19.9222099242026,19.8700486700044,2.87910620249977e-20,0.99999999978771,1
"P29547",12,15,10,11,8,11,22.5304433891165,21.4375561028619,-0.869131457829009,1.31553427184764e-07,1.24211411035827e-06
"P00431",5,NA,3,NA,NA,NA,19.2519543400343,18.4480668864759,-0.319900931401443,0.231962272531467,0.441792786475415
"P38137",NA,4,11,NA,NA,NA,20.1453853343099,19.3431069946205,-0.601040640072842,0.0384272993460301,0.0995995482516792
"P38625",15,13,9,9,4,6,21.4406092807768,20.323838509304,-0.940154642840344,9.21302699435839e-14,1.89145739254283e-12
"P53192",3,3,3,3,3,3,20.6841378142534,19.722545471853,-0.780181833638688,0.000297116242860815,0.0014763683075487
"P48507",6,8,5,6,5,7,21.6228241087134,21.5645906365177,3.04067316957558e-20,0.999999999766735,1
"O95905",NA,NA,NA,7,NA,NA,19.4767886791631,19.2268162454408,4.93037866505325e-21,0.999999999972821,1
"P06968",NA,NA,NA,NA,NA,1,19.2065880874459,19.9609302916726,1.12677991627864,0.00313492864215093,0.0115708170047233
"P31937",3,5,3,3,5,6,20.593778936343,20.9447366807725,0.284389219302258,0.0488577920581209,0.122708142091119
"A3KN83",4,3,7,7,7,10,20.2368898397318,20.2159226936242,0.160935048796576,0.169028919982878,0.340739272275909
"Q13310",9,10,13,9,9,11,22.6140302453288,22.681156796154,0.243943467471185,7.73881494667198e-06,5.39193519653994e-05
"Q08985",4,4,1,3,2,2,20.6132200102714,19.7212129882332,-0.735792538714431,1.98548546772851e-05,0.000126706478576612
"Cont_P02070",NA,2,2,2,3,3,20.6475617471569,20.3454434436632,5.43715459316071e-20,0.999999999731199,1
"Q05086",13,10,10,10,7,10,20.4958344245376,20.4444123936256,1.33227466532733e-08,0.999655933715769,1
"P36008",12,11,14,10,11,6,23.5965679025554,22.4468210423559,-1.01705663163645,2.31553479033821e-20,9.54165728961508e-19
"O94763",NA,NA,NA,7,NA,2,18.5782818750619,18.7201313263816,0.231955871426453,0.221800968737295,0.425469862819453
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P13995",NA,4,3,5,5,NA,21.6615943117887,21.6028433859645,1.20087047394371e-19,0.999999999268496,1
"P25373",6,7,8,4,5,5,22.2213926593512,21.2108572435244,-0.844958184312208,8.10088489563455e-08,7.9210177903247e-07
"Q06146",6,2,5,2,NA,NA,20.3852244768067,19.1587400436171,-0.927868044060136,1.94898546927591e-05,0.000124652961998367
"Q5T653",NA,3,NA,NA,NA,NA,19.8758388667044,19.6479564125589,-0.129773549369628,0.273947020180563,0.504758977777601
"Q9UDY4",NA,3,4,NA,NA,6,19.439322372987,19.7319520569576,1.93325013247201e-19,0.999999999302881,1
"Q12888",16,14,15,17,20,16,20.3007571999262,20.2193811103639,7.24456541932096e-17,0.999999978196452,1
"Q9UQB8",NA,8,6,5,7,9,20.1450853839442,20.2159931390439,0.175983997386829,0.188587388098745,0.373228350580329
"P40217",6,7,7,3,4,3,20.9227172315701,19.9208958689107,-0.813170574068473,8.66174112904821e-09,9.8949672422731e-08
"P63224",NA,NA,NA,3,4,5,19.559296365205,20.5849758927931,0.975052087598831,0.00209367786139611,0.0081776760882831
"P62857",3,3,3,3,3,3,24.6532688975319,24.6784518765926,5.73171254463573e-20,0.999999999572446,1
"Q969F1",NA,NA,1,1,NA,2,20.7692901413295,20.1688767042658,-0.334489404741668,0.19829792247032,0.388580405819047
"Q8IUI8",7,3,5,4,6,5,20.5068732143245,20.3172874531535,7.31395130408934e-20,0.999999999675386,1
"Q6ZN17",8,7,6,5,7,5,20.7391085901463,20.8097252572953,0.081388764488481,0.275224596598339,0.506627535984626
"O15504",NA,NA,2,3,1,NA,19.2028242148015,19.332629107935,1.95287017207703e-19,0.999999999431548,1
"P40422",1,1,1,NA,NA,NA,21.0839034881316,20.2981708610336,-0.461057078270388,0.0254138596285135,0.069815502950902
"P52697",NA,NA,NA,NA,4,5,18.8779702570967,20.5382959430687,1.78292524567368,6.38758230000709e-07,5.3953092662871e-06
NA,NA,NA,NA,NA,NA,NA,19.6424241878315,20.9345323801428,1.45798547316446,0.000141620783824486,0.00077149225862461
"Q9BSH4",NA,NA,5,6,7,4,20.3473155641658,19.9948069893326,1.19553891387654e-19,0.999999999390304,1
"Q12178",NA,NA,3,NA,NA,NA,22.1241825217254,20.4259508762426,-1.14343658010174,0.00300008045454312,0.0111805323916404
"P38288",NA,1,NA,NA,NA,NA,20.7140830040173,19.3266800371959,-1.17714855017357,0.000188888349993758,0.000992437970049173
NA,NA,NA,NA,NA,NA,NA,19.4815648624157,17.8727669981942,-1.38669180630235,0.00319461751400471,0.0117288292429932
"P37302",12,12,11,6,8,9,22.6784511064193,21.6816615851252,-0.846764674718087,2.07180323932233e-20,8.59872869615144e-19
"Q05639",NA,3,3,3,3,3,21.01347881488,21.1773006110095,0.0967247616038106,0.318081345822616,0.570943149984652
"P07560",6,4,6,3,NA,NA,21.4383117729313,20.3530768968827,-0.841764161323254,7.6888529047275e-14,1.60133546597014e-12
"Q12514",4,NA,3,NA,NA,NA,20.0220693447378,19.2411687171504,-0.481008183533373,0.0250882741765788,0.0691185547873366
"Q9ULC4",NA,NA,1,NA,NA,NA,24.1820118480182,24.0236959059896,4.87485451140642e-20,0.999999999874729,1
"Q8NFH4",NA,4,7,7,6,7,21.4789009644817,21.2099275463311,7.80471004952887e-18,0.999999995195038,1
NA,NA,NA,NA,NA,NA,NA,19.1577411307027,18.0595892812818,-0.916717106927067,0.00753366010929119,0.0248068979283681
NA,NA,NA,NA,NA,NA,NA,18.3380295473003,18.1705546376859,-3.15582084071777e-20,0.999999999875628,1
"Q9NZN8",2,3,3,4,3,4,20.6658832274483,20.5126865608481,6.63690782610649e-21,0.999999999972669,1
"Q96GU1",5,6,5,5,5,5,23.5059232038134,23.3627147456695,2.07378142262841e-20,0.999999999725887,1
"P04037",NA,NA,1,NA,NA,NA,20.1079350279129,18.9453227518875,-0.966042050819596,0.0374550754496505,0.0975963551350649
"P0A9L3",NA,2,3,4,4,4,20.1760007470469,21.5435600928192,1.50805960652577,1.11615233607094e-12,2.05721496063683e-11
"P34227",4,5,7,2,NA,NA,21.6216081380249,20.8274508995092,-0.544856823082945,0.455772125297318,0.767917462278105
"P32288",9,7,8,5,7,6,23.266435340648,22.0781079437606,-0.983641268861813,8.83871083375162e-06,6.08478792361732e-05
NA,NA,NA,NA,NA,NA,NA,19.090980804361,19.2916277111151,0.490071770073708,0.0247274476265988,0.0683529685471243
"Q8WYA6",7,7,9,9,9,13,20.5007210657688,20.5404244265224,0.273642857679627,0.0157366276831457,0.0464371381606484
"P16550",7,7,8,7,6,6,21.5083282693577,20.3633870694997,-0.799453027655609,3.18338315805678e-09,3.85407328900192e-08
"Q13564",10,8,9,10,10,9,20.6381679541352,20.65508286757,0.191213925302802,0.0133452106355179,0.0404349821666785
"Q86X83",NA,NA,2,NA,1,NA,19.2962605444492,19.782971237201,0.482409195179147,0.0251335297755682,0.0691441741894388
"P0A6P1",8,7,9,12,15,11,20.0788726074804,21.787598749418,1.82647725655351,2.43415187688643e-11,3.86849095806e-10
"Q9UBL3",9,10,13,13,15,13,20.7009091226512,20.6548264531583,0.164490592100512,0.0167503356130886,0.0489031812509655
"P13984",NA,NA,NA,7,NA,7,20.1635520971436,20.2251630091418,8.1501992511876e-20,0.999999999661306,1
"Q4VC05",NA,NA,NA,2,NA,NA,18.9726564662941,18.3363460992736,-3.12316113149145e-19,0.999999999495575,1
"Q9H488",NA,NA,NA,NA,1,NA,19.3397333659346,19.8016024173595,0.226947016612939,0.292819247115291,0.533157781093886
"Q99590",12,12,12,14,9,7,20.1018720740124,19.9718530009291,2.38075445455339e-21,0.99999999995827,1
"Q8N183",NA,NA,5,3,6,4,20.2381416022049,20.3070953681272,0.213516694760424,0.109377186164474,0.240838544649942
"P0AGE9",3,8,6,10,10,11,20.6247908318511,22.2576896344521,1.73480334643884,1.90135133654061e-11,3.06393739120189e-10
"Q08873",NA,2,2,NA,NA,NA,19.7509603194456,18.9413575399361,-0.396264312588465,0.0977532253164834,0.219005187126521
"Q03219",3,4,3,NA,NA,2,20.6263376064153,19.5825271610573,-0.675669753059809,0.000802428307812769,0.00352567319708444
"Q15046",22,18,18,24,21,22,22.1888375597521,22.0969239900474,0.0574123640323832,0.168367517565941,0.340095311217757
"Q6I9Y2",NA,6,7,5,7,7,20.8249750315492,20.7297602130557,-1.81380969249926e-19,0.999999999666905,1
"P0A800",NA,NA,NA,3,2,2,18.6111378681344,20.3607202157098,1.98119055582776,0.0136418214737343,0.0410964324187849
"Q15843",NA,3,3,5,NA,NA,21.2496600318172,21.5014526575382,1.13292906629051,0.261307139812914,0.485814015333775
"P47985",1,2,2,3,NA,2,21.8315122778457,21.9676564528391,0.335117802384557,0.0162203614759432,0.0475967779016869
"Q9NR31",NA,4,2,3,NA,3,20.5484276503774,20.8343050743081,0.171688513163514,0.141174040215259,0.295084434058633
"Q53HL2",NA,NA,5,NA,NA,NA,20.6331277054293,20.466484358372,2.21669301285673e-21,0.999999999986553,1
"P0A8N5",NA,NA,NA,NA,NA,6,18.6984780064083,20.7263046589001,0.605778245622465,0.0965937805613896,0.2167442707346
"P27550",8,10,8,19,19,14,19.8712771586663,21.5669335259428,1.80814400267983,1.4625900050281e-33,2.22044256289661e-31
"Q15067",NA,NA,NA,5,2,3,19.9553336586687,19.8024986825306,1.94932608728854e-17,0.999999993325901,1
"P33333",5,6,6,6,5,6,20.9809691015094,19.830467094042,-0.850116641144041,2.13043270318703e-05,0.000135506794538986
"Q9BV20",6,8,5,6,7,8,20.7076541409266,20.6690007585313,0.0296739102776,0.485909642852099,0.810645670796345
"Q96MX6",NA,NA,2,NA,NA,4,18.4066176354244,19.2463662917763,8.28489348274942e-19,0.999999999004448,1
"P38966",1,NA,NA,NA,NA,NA,19.9426591366276,18.5086988410671,-0.961855737910911,0.0095082334832246,0.0303558378332721
"O95816",9,7,9,5,9,7,23.0959837959293,22.8755248820624,3.35346910101089e-20,0.999999999790769,1
"P20967",8,8,8,5,NA,NA,19.9892021196295,19.2320412814921,-0.698048397725971,2.00965300957897e-05,0.000127965653556966
"Q9H3Z4",NA,NA,1,NA,NA,2,19.9855955848542,19.6380094332875,-2.31421887549007e-20,0.999999999939443,1
"P35191",5,4,6,NA,NA,NA,19.8653520198698,18.7366845047967,-0.858503336197998,0.324281551372884,0.5791889380403
"P0ACE7",NA,NA,NA,3,3,3,20.2263737739875,21.1846053212751,1.22315037558693,2.94707873370101e-06,2.25188042579088e-05
"P29478",NA,4,NA,NA,NA,NA,20.3897586637849,19.1307259273686,-1.02736847821372,0.0064815247358184,0.0216513701221403
"P40483",NA,2,NA,NA,NA,NA,19.5673520010096,19.2621842373836,-0.213032858391914,0.449798201915051,0.759849436851516
"O60264",14,16,15,19,14,16,21.2281431470399,21.1219793927776,0.0678449542609319,0.133645165072265,0.283143208704332
"O60256",NA,NA,3,4,4,NA,20.7132439149987,21.2937204276299,0.333887746131474,0.130494823253052,0.278102931417384
"Q14558",3,3,3,4,NA,6,19.844781683064,20.0060130831038,0.300998679324306,0.0139315728371877,0.0418398721039317
"Q96BP2",NA,NA,2,NA,NA,NA,20.433019314494,20.3464522411303,3.9658772584439e-11,0.999990301745289,1
"Q9UBK8",NA,NA,1,2,NA,1,19.0853035969882,19.2651571918497,0.231051291668377,0.219424511788437,0.421672221354929
"Q9H6R7",2,NA,NA,NA,NA,NA,19.2530247982503,19.3966879908983,1.50495054721892e-19,0.999999999622737,1
NA,NA,NA,NA,NA,NA,NA,21.4697592261847,21.0835990737146,-0.018623635891114,0.807147047723407,1
"P25294",7,9,11,8,6,7,22.3837574583072,21.3417543913324,-0.870246050090297,1.86044193075599e-16,5.36644474926567e-15
"P07686",NA,4,3,4,6,NA,20.95757120333,20.8878746826651,0.0079356168212397,0.852271311534965,1
"P22392",1,1,2,1,1,1,24.4540048068218,24.2169475158069,-6.48556252206567e-21,0.99999999997298,1
"O75436",6,6,9,10,9,11,21.1471518994877,21.133748812098,4.73688648199254e-20,0.999999999554401,1
"O94913",NA,11,7,8,11,9,19.7128029778104,19.6430112755309,4.60887324750778e-20,0.999999999690294,1
"O43663",5,4,5,9,NA,6,20.2421788669637,20.2890963120076,0.108407715627934,0.195204737503616,0.383692037703019
"Q86Y39",1,2,2,NA,NA,NA,19.8990867484849,19.8709844113694,5.25705625715882e-20,0.999999999789664,1
"Q12329",NA,5,8,NA,NA,NA,21.6102764514311,20.3536419465614,-0.934603953199426,4.83530203446795e-05,0.000289365741046116
"Q9UEE9",NA,NA,1,NA,NA,NA,20.6950748994539,20.7669621210065,0.121249227709258,0.378441668185949,0.655624619749172
"Q12972",7,5,8,9,10,9,21.2461679696213,21.2402323625662,0.0527042914929658,0.361149751391755,0.632121637068881
"P24276",17,12,16,6,9,8,20.2320604429635,19.4090387818002,-0.829070430730946,4.03004914513856e-09,4.77399456228016e-08
"P0A7V8",5,5,2,6,9,8,20.1841064700541,22.0228347005594,1.95064818658329,1.05891657844995e-10,1.58301551960785e-09
"Q9UGI8",13,10,8,12,9,8,20.4639835709711,20.2545284241028,-4.15433651139846e-20,0.999999999689899,1
"P51965",NA,NA,NA,1,1,NA,20.8465855975232,21.1194393747014,0.367931924637448,0.0785942259288622,0.182826648945002
"Q969T4,Q96LR5",NA,1,1,1,NA,NA,19.8094678098662,19.6615002512283,1.48739321278334e-20,0.999999999958121,1
"O75496",NA,NA,NA,5,4,4,20.0042128357932,19.8938771467006,-8.46223122365512e-18,0.999999996474636,1
"Q8NHQ9",NA,NA,2,2,4,NA,18.7716033716824,19.025352340868,0.361763039640053,0.10695993618932,0.236146908486869
"Q5RKV6",5,7,5,6,6,5,21.5399864178758,21.4275208451156,8.92371753540082e-20,0.99999999924373,1
"Q7L9L4,Q9H8S9",NA,NA,3,3,4,4,21.9541561879556,21.8693552879304,2.82815293341443e-20,0.999999999755112,1
"P39019",8,8,9,7,8,10,24.5551413395493,24.429025161451,1.94071100535711e-21,0.99999999997824,1
"P17844",25,23,22,26,23,27,23.7058155826439,23.7205119040264,0.213741527301486,0.0027977328121818,0.0105559977720581
"P0A8F0",NA,NA,NA,4,4,3,18.9103568915307,20.328377540014,1.67861638526406,2.2818893948192e-05,0.000144028664318512
"P14843",5,2,2,3,4,5,21.6067763005295,20.6939303914343,-0.667598599125048,6.04177436378965e-06,4.30308596354352e-05
"Q9Y6V7",NA,NA,NA,2,NA,NA,19.9558543636814,19.9971903276294,0.200413936738675,0.297765381197974,0.539687476526586
"Q13769",7,8,8,10,11,7,20.4513901246159,20.4604577400172,0.105524068658786,0.149636936762191,0.309632528041995
"Q16385",4,4,4,4,3,4,21.53047349898,21.4338685525956,0.0174142593301063,0.815111741153675,1
"P49023",NA,4,5,NA,NA,8,19.4952842591538,19.6189585934667,0.245445736016202,0.114166900800117,0.249009017283885
"Q9UER7",3,2,NA,NA,3,NA,20.4574486813989,20.4838757691919,2.36750412453255e-20,0.999999999889781,1
